Time,ROOM_1FED0393:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_1FED0393:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_1FED0393:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_1FED0393:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_3491F28E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_3491F28E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_3491F28E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_3491F28E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4101CB5C:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4101CB5C:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4101CB5C:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4101CB5C:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_46DD494C:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_46DD494C:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_46DD494C:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_46DD494C:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_67B73CDB:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_67B73CDB:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_67B73CDB:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_67B73CDB:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_72ED9C31:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_72ED9C31:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_72ED9C31:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_72ED9C31:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7CF73752:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_7CF73752:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7CF73752:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7CF73752:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7EB284F1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_7EB284F1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7EB284F1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7EB284F1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_85E48ABC:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_85E48ABC:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_85E48ABC:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_85E48ABC:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_EDFC232E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_EDFC232E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_EDFC232E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_EDFC232E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_F82A55C4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_F82A55C4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_F82A55C4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_F82A55C4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
05:20:00,1.790739E+02,1.845044E+02,7.413150E-03,1.464585E-02,4.696717E+02,9.301447E+01,1.943234E-02,7.439472E-03,4.616179E+02,2.701261E+02,1.909160E-02,2.143180E-02,6.159896E+02,3.579961E+02,2.546739E-02,2.837827E-02,6.520877E+02,2.826438E+02,2.695917E-02,2.233999E-02,5.502667E+02,1.901573E+02,2.276593E-02,1.507173E-02,8.627675E+02,1.973690E+02,3.567807E-02,1.566922E-02,6.227191E+02,4.585594E+02,2.572506E-02,3.638022E-02,1.706365E+02,1.231771E+02,7.069873E-03,9.747890E-03,3.141128E+02,1.963578E+02,1.299875E-02,1.553328E-02,5.635456E+02,3.416088E+02,2.330130E-02,2.702470E-02
05:30:00,2.087219E+02,2.132301E+02,8.787871E-03,1.719792E-02,4.884794E+02,1.170515E+02,2.051218E-02,9.508578E-03,5.051875E+02,3.110385E+02,2.122770E-02,2.507447E-02,6.679771E+02,4.047092E+02,2.805410E-02,3.259106E-02,7.016315E+02,3.066068E+02,2.946230E-02,2.461158E-02,5.862344E+02,2.136605E+02,2.462739E-02,1.720336E-02,9.027089E+02,2.273103E+02,3.789328E-02,1.833525E-02,6.889972E+02,5.302766E+02,2.893087E-02,4.274700E-02,1.958061E+02,1.358532E+02,8.247571E-03,1.092044E-02,3.484197E+02,2.147064E+02,1.465187E-02,1.724993E-02,6.180627E+02,3.747106E+02,2.596651E-02,3.010675E-02
05:40:00,2.313952E+02,2.419488E+02,9.858260E-03,1.975376E-02,5.042443E+02,1.435210E+02,2.145900E-02,1.178560E-02,5.392609E+02,3.518802E+02,2.294933E-02,2.871809E-02,7.085841E+02,4.507416E+02,3.014405E-02,3.675422E-02,7.405719E+02,3.266483E+02,3.150257E-02,2.655548E-02,6.150800E+02,2.359501E+02,2.617795E-02,1.923597E-02,9.350927E+02,2.569698E+02,3.977834E-02,2.098177E-02,7.390648E+02,6.022962E+02,3.142891E-02,4.915300E-02,2.154386E+02,1.465390E+02,9.183690E-03,1.192678E-02,3.752153E+02,2.304641E+02,1.597714E-02,1.875083E-02,6.603068E+02,4.039171E+02,2.809599E-02,3.286598E-02
05:50:00,2.523652E+02,2.716809E+02,1.085526E-02,2.240386E-02,5.186238E+02,1.721378E+02,2.234557E-02,1.425266E-02,5.708533E+02,3.942192E+02,2.456398E-02,3.250120E-02,7.461858E+02,4.980264E+02,3.210431E-02,4.103799E-02,7.766907E+02,3.458998E+02,3.342112E-02,2.843397E-02,6.416526E+02,2.586177E+02,2.763023E-02,2.130511E-02,9.649993E+02,2.876011E+02,4.155615E-02,2.371835E-02,7.858532E+02,6.766002E+02,3.378584E-02,5.577938E-02,2.335464E+02,1.566946E+02,1.005402E-02,1.288916E-02,3.999851E+02,2.456879E+02,1.721496E-02,2.020846E-02,6.995428E+02,4.323043E+02,3.009579E-02,3.556219E-02
06:00:00,2.718958E+02,3.016385E+02,1.179034E-02,2.508872E-02,5.319421E+02,2.018529E+02,2.318603E-02,1.682962E-02,6.005486E+02,4.369006E+02,2.609707E-02,3.633640E-02,7.815444E+02,5.452657E+02,3.396813E-02,4.534404E-02,8.107294E+02,3.646178E+02,3.525026E-02,3.026910E-02,6.664952E+02,2.814148E+02,2.900787E-02,2.339324E-02,9.930694E+02,3.184936E+02,4.325463E-02,2.649150E-02,8.300531E+02,7.505345E+02,3.603175E-02,6.242244E-02,2.503906E+02,1.664758E+02,1.086992E-02,1.382086E-02,4.231432E+02,2.605486E+02,1.838337E-02,2.163772E-02,7.364669E+02,4.597260E+02,3.199625E-02,3.818596E-02
06:10:00,2.870738E+02,3.314274E+02,1.273921E-02,2.790340E-02,5.243423E+02,2.322055E+02,2.322053E-02,1.955987E-02,6.121977E+02,4.794737E+02,2.712946E-02,4.037022E-02,7.927563E+02,5.914772E+02,3.512688E-02,4.979433E-02,8.170363E+02,3.806686E+02,3.619489E-02,3.203656E-02,6.680101E+02,3.034018E+02,2.959688E-02,2.554508E-02,9.829200E+02,3.490446E+02,4.353036E-02,2.939526E-02,8.510390E+02,8.235905E+02,3.771461E-02,6.933776E-02,2.625473E+02,1.748396E+02,1.164806E-02,1.471444E-02,4.354579E+02,2.735571E+02,1.930478E-02,2.302297E-02,7.514515E+02,4.838691E+02,3.329886E-02,4.072329E-02
06:20:00,3.016435E+02,3.646991E+02,1.358160E-02,3.107351E-02,5.158854E+02,2.627482E+02,2.318824E-02,2.240490E-02,6.215621E+02,5.277572E+02,2.793400E-02,4.496633E-02,8.011753E+02,6.447460E+02,3.599855E-02,5.491597E-02,8.207615E+02,4.042867E+02,3.686844E-02,3.440537E-02,6.676651E+02,3.296994E+02,3.001102E-02,2.808755E-02,9.711552E+02,3.837503E+02,4.363029E-02,3.270676E-02,8.692212E+02,9.052526E+02,3.903872E-02,7.711176E-02,2.736786E+02,1.861912E+02,1.232397E-02,1.584912E-02,4.459479E+02,2.912652E+02,2.005594E-02,2.479226E-02,7.640268E+02,5.155203E+02,3.432979E-02,4.387623E-02
06:30:00,3.129157E+02,3.940372E+02,1.434282E-02,3.395616E-02,5.065210E+02,2.908411E+02,2.312726E-02,2.507453E-02,6.277113E+02,5.701972E+02,2.869094E-02,4.913654E-02,8.064828E+02,6.907816E+02,3.684959E-02,5.950500E-02,8.217826E+02,4.224139E+02,3.753111E-02,3.636104E-02,6.653670E+02,3.524378E+02,3.039925E-02,3.036892E-02,9.575475E+02,4.144599E+02,4.370803E-02,3.572777E-02,8.817478E+02,9.752681E+02,4.029015E-02,8.401655E-02,2.820619E+02,1.950232E+02,1.292598E-02,1.679277E-02,4.533970E+02,3.053564E+02,2.074268E-02,2.629011E-02,7.721372E+02,5.399935E+02,3.528775E-02,4.648176E-02
06:40:00,3.232676E+02,4.237535E+02,1.503129E-02,3.687759E-02,4.965499E+02,3.177997E+02,2.302482E-02,2.766238E-02,6.325403E+02,6.133899E+02,2.934563E-02,5.338098E-02,8.101731E+02,7.376703E+02,3.757635E-02,6.417474E-02,8.212721E+02,4.419631E+02,3.807687E-02,3.842347E-02,6.618971E+02,3.760384E+02,3.070214E-02,3.272344E-02,9.428487E+02,4.459247E+02,4.370266E-02,3.881876E-02,8.927602E+02,1.045120E+03,4.140219E-02,9.092344E-02,2.896197E+02,2.044419E+02,1.346570E-02,1.777869E-02,4.598250E+02,3.204155E+02,2.134957E-02,2.786180E-02,7.788409E+02,5.652498E+02,3.612785E-02,4.913989E-02
06:50:00,3.323909E+02,4.530721E+02,1.565469E-02,3.977707E-02,4.860733E+02,3.432377E+02,2.289267E-02,3.013547E-02,6.359891E+02,6.562727E+02,2.992513E-02,5.761777E-02,8.123953E+02,7.841365E+02,3.822176E-02,6.882690E-02,8.194287E+02,4.616114E+02,3.854848E-02,4.049130E-02,6.574155E+02,3.997291E+02,3.094804E-02,3.509209E-02,9.272063E+02,4.774930E+02,4.364282E-02,4.193132E-02,9.017500E+02,1.113002E+03,4.240566E-02,9.769165E-02,2.961166E+02,2.137998E+02,1.394895E-02,1.875684E-02,4.650416E+02,3.356131E+02,2.189089E-02,2.944432E-02,7.838309E+02,5.898717E+02,3.687490E-02,5.174195E-02
07:00:00,3.405599E+02,4.817989E+02,1.622730E-02,4.263802E-02,4.751873E+02,3.667294E+02,2.273669E-02,3.245587E-02,6.382998E+02,6.985262E+02,3.044350E-02,6.181945E-02,8.133779E+02,8.298931E+02,3.880000E-02,7.343692E-02,8.164454E+02,4.813231E+02,3.895831E-02,4.256302E-02,6.520993E+02,4.233299E+02,3.114769E-02,3.746005E-02,9.107889E+02,5.089538E+02,4.353914E-02,4.504758E-02,9.091185E+02,1.178537E+03,4.332275E-02,1.042878E-01,3.017867E+02,2.231090E+02,1.438803E-02,1.972922E-02,4.693011E+02,3.509080E+02,2.238061E-02,3.103526E-02,7.874380E+02,6.138477E+02,3.754771E-02,5.428825E-02
07:10:00,3.451241E+02,5.154689E+02,1.675670E-02,4.642185E-02,4.771122E+02,3.916391E+02,2.315968E-02,3.523697E-02,6.443456E+02,7.472588E+02,3.128139E-02,6.729595E-02,8.199025E+02,8.828265E+02,3.980251E-02,7.949402E-02,8.227913E+02,5.066873E+02,3.994286E-02,4.561836E-02,6.563437E+02,4.515959E+02,3.186386E-02,4.067649E-02,9.153047E+02,5.452843E+02,4.443233E-02,4.911870E-02,9.180571E+02,1.252864E+03,4.456614E-02,1.128015E-01,3.057657E+02,2.358658E+02,1.484640E-02,2.124051E-02,4.741259E+02,3.708853E+02,2.301865E-02,3.339804E-02,7.950547E+02,6.442311E+02,3.859720E-02,5.799770E-02
07:20:00,3.565083E+02,5.433938E+02,1.751313E-02,4.981991E-02,4.813476E+02,4.134922E+02,2.365674E-02,3.788699E-02,6.612093E+02,7.872856E+02,3.247748E-02,7.216999E-02,8.403201E+02,9.251456E+02,4.127158E-02,8.477951E-02,8.423274E+02,5.235654E+02,4.137250E-02,4.793707E-02,6.683650E+02,4.743265E+02,3.283855E-02,4.348606E-02,9.284992E+02,5.756655E+02,4.562063E-02,5.279089E-02,9.476261E+02,1.311588E+03,4.652823E-02,1.201710E-01,3.145798E+02,2.449843E+02,1.545701E-02,2.244686E-02,4.866663E+02,3.854423E+02,2.390688E-02,3.531237E-02,8.168509E+02,6.646433E+02,4.011872E-02,6.085549E-02
07:30:00,3.617742E+02,5.718996E+02,1.800602E-02,5.332855E-02,4.842500E+02,4.343847E+02,2.409361E-02,4.047173E-02,6.699802E+02,8.287300E+02,3.333283E-02,7.726574E-02,8.508618E+02,9.696444E+02,4.232641E-02,9.037252E-02,8.526721E+02,5.442028E+02,4.241648E-02,5.069182E-02,6.750075E+02,4.985411E+02,3.358471E-02,4.649084E-02,9.363857E+02,6.073404E+02,4.658274E-02,5.664767E-02,9.615708E+02,1.373093E+03,4.782844E-02,1.279485E-01,3.189911E+02,2.555469E+02,1.587875E-02,2.382350E-02,4.931084E+02,4.022462E+02,2.453712E-02,3.749126E-02,8.281336E+02,6.889444E+02,4.119882E-02,6.416849E-02
07:40:00,3.687436E+02,5.982214E+02,1.855997E-02,5.663157E-02,4.879161E+02,4.539477E+02,2.455718E-02,4.294338E-02,6.809875E+02,8.675513E+02,3.426673E-02,8.211864E-02,8.642071E+02,1.010993E+03,4.348155E-02,9.566680E-02,8.656581E+02,5.631658E+02,4.355535E-02,5.326057E-02,6.834084E+02,5.212234E+02,3.439321E-02,4.934527E-02,9.462173E+02,6.375476E+02,4.761544E-02,6.036971E-02,9.797947E+02,1.430210E+03,4.928897E-02,1.353134E-01,3.246205E+02,2.651311E+02,1.634170E-02,2.509213E-02,5.012531E+02,4.179036E+02,2.522611E-02,3.954456E-02,8.422906E+02,7.111796E+02,4.238058E-02,6.725494E-02
07:50:00,3.757632E+02,6.225995E+02,1.910711E-02,5.976224E-02,4.918113E+02,4.721464E+02,2.502611E-02,4.530131E-02,6.921764E+02,9.042089E+02,3.519754E-02,8.678923E-02,8.778124E+02,1.049633E+03,4.463565E-02,1.007243E-01,8.788906E+02,5.813950E+02,4.469349E-02,5.575242E-02,6.920641E+02,5.427356E+02,3.520402E-02,5.209602E-02,9.563795E+02,6.666511E+02,4.865373E-02,6.400535E-02,9.981110E+02,1.483644E+03,5.073741E-02,1.423594E-01,3.303363E+02,2.742573E+02,1.680072E-02,2.631123E-02,5.095544E+02,4.331333E+02,2.591266E-02,4.155438E-02,8.566712E+02,7.324833E+02,4.355869E-02,7.024476E-02
08:00:00,3.828068E+02,6.452715E+02,1.964798E-02,6.274398E-02,4.958609E+02,4.893344E+02,2.549817E-02,4.757710E-02,7.034124E+02,9.392803E+02,3.612131E-02,9.133367E-02,8.915033E+02,1.085994E+03,4.578331E-02,1.055871E-01,8.922015E+02,5.990867E+02,4.582566E-02,5.818929E-02,7.008484E+02,5.633285E+02,3.601329E-02,5.476820E-02,9.667160E+02,6.951894E+02,4.969264E-02,6.760713E-02,1.016424E+03,1.534123E+03,5.217274E-02,1.491563E-01,3.360862E+02,2.830014E+02,1.725488E-02,2.749002E-02,5.179106E+02,4.482107E+02,2.659393E-02,4.354971E-02,8.711042E+02,7.531878E+02,4.472801E-02,7.317301E-02
08:10:00,3.600372E+02,6.420978E+02,1.858232E-02,6.291149E-02,4.831249E+02,4.929019E+02,2.493201E-02,4.827712E-02,6.705791E+02,9.388198E+02,3.460920E-02,9.198654E-02,8.520948E+02,1.079657E+03,4.397727E-02,1.057874E-01,8.551351E+02,5.828767E+02,4.413374E-02,5.711680E-02,6.746708E+02,5.587650E+02,3.481952E-02,5.475148E-02,9.383826E+02,6.971046E+02,4.842779E-02,6.830642E-02,9.656859E+02,1.526702E+03,4.984020E-02,1.495880E-01,3.169619E+02,2.743292E+02,1.635902E-02,2.688087E-02,4.919797E+02,4.394023E+02,2.539175E-02,4.305619E-02,8.299301E+02,7.343437E+02,4.283351E-02,7.195737E-02
08:20:00,3.548646E+02,6.491081E+02,1.831530E-02,6.360384E-02,4.768245E+02,4.992426E+02,2.460649E-02,4.891423E-02,6.660745E+02,9.559506E+02,3.437651E-02,9.367296E-02,8.481424E+02,1.094428E+03,4.377300E-02,1.072432E-01,8.515011E+02,5.875399E+02,4.394585E-02,5.757553E-02,6.686727E+02,5.661443E+02,3.450964E-02,5.547795E-02,9.318918E+02,7.123795E+02,4.809215E-02,6.980910E-02,9.641391E+02,1.549254E+03,4.976012E-02,1.518103E-01,3.115529E+02,2.741765E+02,1.607980E-02,2.686665E-02,4.869270E+02,4.442236E+02,2.513085E-02,4.353015E-02,8.255749E+02,7.389592E+02,4.260849E-02,7.241233E-02
08:30:00,3.398235E+02,6.493498E+02,1.753901E-02,6.362893E-02,4.687911E+02,5.036737E+02,2.419182E-02,4.935444E-02,6.464440E+02,9.637546E+02,3.336336E-02,9.443974E-02,8.254515E+02,1.096313E+03,4.260189E-02,1.074301E-01,8.304937E+02,5.802826E+02,4.286162E-02,5.686456E-02,6.530224E+02,5.666759E+02,3.370188E-02,5.553077E-02,9.160693E+02,7.218311E+02,4.727545E-02,7.073680E-02,9.353113E+02,1.553774E+03,4.827231E-02,1.522565E-01,2.986338E+02,2.688500E+02,1.541303E-02,2.634477E-02,4.706507E+02,4.421646E+02,2.429081E-02,4.332860E-02,8.013560E+02,7.305897E+02,4.135853E-02,7.159260E-02
08:40:00,3.295685E+02,6.509322E+02,1.700977E-02,6.378428E-02,4.629618E+02,5.080089E+02,2.389096E-02,4.978153E-02,6.335955E+02,9.744853E+02,3.270029E-02,9.549167E-02,8.109178E+02,1.100591E+03,4.185186E-02,1.078496E-01,8.170883E+02,5.770171E+02,4.216983E-02,5.654440E-02,6.425001E+02,5.692977E+02,3.315884E-02,5.578774E-02,9.055661E+02,7.341686E+02,4.673338E-02,7.194613E-02,9.173441E+02,1.561362E+03,4.734513E-02,1.530008E-01,2.896422E+02,2.655731E+02,1.494899E-02,2.602360E-02,4.597333E+02,4.434846E+02,2.372739E-02,4.345788E-02,7.857527E+02,7.267911E+02,4.055331E-02,7.122025E-02
08:50:00,3.209317E+02,6.524695E+02,1.656402E-02,6.393499E-02,4.582003E+02,5.118305E+02,2.364520E-02,5.015689E-02,6.228017E+02,9.859665E+02,3.214323E-02,9.661684E-02,7.987535E+02,1.104646E+03,4.122407E-02,1.082471E-01,8.058762E+02,5.750273E+02,4.159118E-02,5.634935E-02,6.337460E+02,5.724163E+02,3.270704E-02,5.609334E-02,8.969153E+02,7.477005E+02,4.628690E-02,7.327229E-02,9.022333E+02,1.568420E+03,4.656530E-02,1.536925E-01,2.820733E+02,2.630606E+02,1.455835E-02,2.577737E-02,4.505638E+02,4.463120E+02,2.325416E-02,4.373492E-02,7.726656E+02,7.244727E+02,3.987790E-02,7.099302E-02
09:00:00,3.135253E+02,6.535949E+02,1.618177E-02,6.404529E-02,4.542333E+02,5.149227E+02,2.344046E-02,5.046023E-02,6.135156E+02,9.975606E+02,3.166397E-02,9.775300E-02,7.883024E+02,1.107860E+03,4.068468E-02,1.085621E-01,7.962377E+02,5.738881E+02,4.109372E-02,5.623771E-02,6.262874E+02,5.756099E+02,3.232209E-02,5.640631E-02,8.895828E+02,7.619007E+02,4.590845E-02,7.466390E-02,8.891754E+02,1.574074E+03,4.589138E-02,1.542466E-01,2.755884E+02,2.610901E+02,1.422365E-02,2.558429E-02,4.426998E+02,4.502599E+02,2.284829E-02,4.412181E-02,7.614116E+02,7.230989E+02,3.929707E-02,7.085842E-02
09:10:00,3.071092E+02,6.541377E+02,1.585062E-02,6.409848E-02,4.508917E+02,5.171494E+02,2.326800E-02,5.067854E-02,6.054251E+02,1.008921E+03,3.124640E-02,9.886620E-02,7.791974E+02,1.110000E+03,4.021476E-02,1.087717E-01,7.878320E+02,5.733808E+02,4.065989E-02,5.618803E-02,6.198488E+02,5.785086E+02,3.198978E-02,5.669037E-02,8.832715E+02,7.764252E+02,4.558271E-02,7.608725E-02,8.777330E+02,1.577946E+03,4.530083E-02,1.546260E-01,2.699785E+02,2.595509E+02,1.393411E-02,2.543349E-02,4.358777E+02,4.551202E+02,2.249618E-02,4.459812E-02,7.516045E+02,7.224296E+02,3.879091E-02,7.079286E-02
09:20:00,3.014983E+02,6.539742E+02,1.556102E-02,6.408245E-02,4.480478E+02,5.184192E+02,2.312123E-02,5.080300E-02,5.982974E+02,1.019773E+03,3.087853E-02,9.992965E-02,7.711678E+02,1.110921E+03,3.980033E-02,1.088619E-01,7.804096E+02,5.734127E+02,4.027681E-02,5.619118E-02,6.142252E+02,5.809064E+02,3.169953E-02,5.692532E-02,8.777264E+02,7.910038E+02,4.529653E-02,7.751588E-02,8.675853E+02,1.579791E+03,4.477708E-02,1.548068E-01,2.650823E+02,2.583614E+02,1.368141E-02,2.531694E-02,4.298976E+02,4.607240E+02,2.218753E-02,4.514727E-02,7.429575E+02,7.223033E+02,3.834462E-02,7.078052E-02
09:30:00,2.965467E+02,6.528318E+02,1.530546E-02,6.397050E-02,4.455825E+02,5.186261E+02,2.299399E-02,5.082325E-02,5.919320E+02,1.029604E+03,3.055000E-02,1.008929E-01,7.639811E+02,1.110425E+03,3.942941E-02,1.088133E-01,7.737535E+02,5.740871E+02,3.993327E-02,5.625729E-02,6.092352E+02,5.827659E+02,3.144199E-02,5.710753E-02,8.728244E+02,8.053119E+02,4.504353E-02,7.891799E-02,8.584602E+02,1.579147E+03,4.430612E-02,1.547436E-01,2.607719E+02,2.574607E+02,1.345894E-02,2.522869E-02,4.246041E+02,4.669857E+02,2.191432E-02,4.576087E-02,7.352253E+02,7.228791E+02,3.794554E-02,7.083695E-02
09:40:00,2.921306E+02,6.507271E+02,1.507753E-02,6.376423E-02,4.434391E+02,5.177417E+02,2.288338E-02,5.073657E-02,5.862104E+02,1.038325E+03,3.025469E-02,1.017475E-01,7.575030E+02,1.108471E+03,3.909506E-02,1.086218E-01,7.677450E+02,5.753005E+02,3.962317E-02,5.637621E-02,6.047802E+02,5.839179E+02,3.121206E-02,5.722040E-02,8.684438E+02,8.191459E+02,4.481745E-02,8.027362E-02,8.501958E+02,1.576042E+03,4.387958E-02,1.544393E-01,2.569452E+02,2.567913E+02,1.326142E-02,2.516311E-02,4.198611E+02,4.737249E+02,2.166953E-02,4.642126E-02,7.282624E+02,7.239126E+02,3.758617E-02,7.093825E-02
09:50:00,2.881689E+02,6.476159E+02,1.487305E-02,6.345936E-02,4.415596E+02,5.157391E+02,2.278638E-02,5.054029E-02,5.810281E+02,1.045772E+03,2.998722E-02,1.024772E-01,7.516152E+02,1.104999E+03,3.879118E-02,1.082815E-01,7.622765E+02,5.770163E+02,3.934093E-02,5.654437E-02,6.007688E+02,5.842494E+02,3.100503E-02,5.725286E-02,8.644908E+02,8.323180E+02,4.461344E-02,8.156438E-02,8.426527E+02,1.570404E+03,4.349026E-02,1.538867E-01,2.535164E+02,2.563071E+02,1.308446E-02,2.511567E-02,4.155887E+02,4.808026E+02,2.144901E-02,4.711483E-02,7.219421E+02,7.252683E+02,3.725997E-02,7.107111E-02
10:00:00,2.845865E+02,6.434429E+02,1.468816E-02,6.305043E-02,4.398958E+02,5.125957E+02,2.270051E-02,5.023222E-02,5.762957E+02,1.051779E+03,2.974297E-02,1.030657E-01,7.462177E+02,1.099948E+03,3.851260E-02,1.077865E-01,7.572568E+02,5.792246E+02,3.908185E-02,5.676079E-02,5.971245E+02,5.837552E+02,3.081694E-02,5.720440E-02,8.608892E+02,8.446231E+02,4.442756E-02,8.277018E-02,8.357116E+02,1.562113E+03,4.313201E-02,1.530742E-01,2.504256E+02,2.559704E+02,1.292493E-02,2.508269E-02,4.117088E+02,4.881042E+02,2.124876E-02,4.783032E-02,7.161565E+02,7.268669E+02,3.696136E-02,7.122777E-02
10:10:00,2.813216E+02,6.381510E+02,1.451964E-02,6.253187E-02,4.384090E+02,5.082391E+02,2.262378E-02,4.980527E-02,5.719407E+02,1.056165E+03,2.951820E-02,1.034955E-01,7.412297E+02,1.093446E+03,3.825516E-02,1.071493E-01,7.526126E+02,5.818929E+02,3.884215E-02,5.702228E-02,5.937854E+02,5.825636E+02,3.064460E-02,5.708761E-02,8.575787E+02,8.559207E+02,4.425671E-02,8.387724E-02,8.292759E+02,1.551085E+03,4.279985E-02,1.519935E-01,2.476185E+02,2.557405E+02,1.278005E-02,2.506016E-02,4.081573E+02,4.955049E+02,2.106546E-02,4.855553E-02,7.108183E+02,7.285903E+02,3.668585E-02,7.139667E-02
10:20:00,2.783243E+02,6.316883E+02,1.436495E-02,6.189858E-02,4.370686E+02,5.026287E+02,2.255460E-02,4.925545E-02,5.679053E+02,1.058752E+03,2.930993E-02,1.037490E-01,7.365878E+02,1.085536E+03,3.801559E-02,1.063742E-01,7.482860E+02,5.849524E+02,3.861885E-02,5.732211E-02,5.907025E+02,5.807218E+02,3.048549E-02,5.690710E-02,8.545122E+02,8.660487E+02,4.409845E-02,8.486968E-02,8.232695E+02,1.537220E+03,4.248985E-02,1.506348E-01,2.450505E+02,2.555807E+02,1.264751E-02,2.504451E-02,4.048832E+02,5.028980E+02,2.089647E-02,4.927998E-02,7.058586E+02,7.303587E+02,3.642986E-02,7.156996E-02
