Time,ROOM_123547F1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_123547F1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_123547F1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_123547F1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_14A32C2F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_14A32C2F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_14A32C2F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_14A32C2F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_3B83C507:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_3B83C507:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_3B83C507:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_3B83C507:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_50399FA2:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_50399FA2:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_50399FA2:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_50399FA2:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_64455466:BOSTON LOGAN INTL ARPT ANN HUM_N 99.6% CONDNS DP=>MCDB:Des Heat Load [W],ROOM_64455466:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_64455466:BOSTON LOGAN INTL ARPT ANN HUM_N 99.6% CONDNS DP=>MCDB:Des Heat Mass Flow [kg/s],ROOM_64455466:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7E27C7FA:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_7E27C7FA:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7E27C7FA:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7E27C7FA:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_8223911F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_8223911F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_8223911F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_8223911F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_85EBD173:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_85EBD173:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_85EBD173:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_85EBD173:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_A37391F5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_A37391F5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_A37391F5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_A37391F5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_B7DA1FB5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_B7DA1FB5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_B7DA1FB5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_B7DA1FB5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_C8DF9F13:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_C8DF9F13:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_C8DF9F13:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_C8DF9F13:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E2453104:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E2453104:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E2453104:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E2453104:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
14:10:00,2.046934E+02,2.592566E+02,1.056449E-02,2.540471E-02,1.084949E+03,1.919327E+03,5.599524E-02,1.880798E-01,2.945125E+02,5.667914E+02,1.520038E-02,5.554048E-02,5.798698E+02,9.251180E+02,2.992593E-02,9.065576E-02,2.941666E+02,3.149489E+02,1.518075E-02,3.086298E-02,5.386216E+01,1.249783E+02,2.780051E-03,1.224606E-02,4.792159E+02,9.172786E+02,2.473251E-02,8.988616E-02,5.851220E+02,8.272920E+02,3.019673E-02,8.106981E-02,9.205906E+01,1.426175E+02,4.751397E-03,1.397472E-02,4.968244E+02,9.814092E+02,2.564255E-02,9.616964E-02,4.096869E+02,5.398256E+02,2.114392E-02,5.289856E-02,4.110160E+02,9.136854E+02,2.121340E-02,8.953260E-02
14:20:00,2.039465E+02,2.590825E+02,1.052594E-02,2.538766E-02,1.081437E+03,1.904116E+03,5.581396E-02,1.865893E-01,2.933189E+02,5.828783E+02,1.513878E-02,5.711681E-02,5.788357E+02,9.345767E+02,2.987256E-02,9.158261E-02,2.937188E+02,3.201879E+02,1.515764E-02,3.137635E-02,5.347179E+01,1.245896E+02,2.759903E-03,1.220797E-02,4.778248E+02,9.323023E+02,2.466071E-02,9.135831E-02,5.841282E+02,8.396521E+02,3.014545E-02,8.228096E-02,9.160589E+01,1.425034E+02,4.728007E-03,1.396355E-02,4.940843E+02,9.820519E+02,2.550112E-02,9.623262E-02,4.086479E+02,5.370740E+02,2.109029E-02,5.262894E-02,4.091990E+02,9.080086E+02,2.111962E-02,8.897631E-02
14:30:00,2.032228E+02,2.588108E+02,1.048859E-02,2.536103E-02,1.078019E+03,1.887279E+03,5.563757E-02,1.849393E-01,2.921598E+02,5.987516E+02,1.507895E-02,5.867220E-02,5.778331E+02,9.429668E+02,2.982082E-02,9.240474E-02,2.932855E+02,3.251698E+02,1.513528E-02,3.186453E-02,5.309379E+01,1.241902E+02,2.740393E-03,1.216883E-02,4.764736E+02,9.461291E+02,2.459097E-02,9.271316E-02,5.831646E+02,8.507409E+02,3.009572E-02,8.336753E-02,9.116679E+01,1.423495E+02,4.705344E-03,1.394847E-02,4.914164E+02,9.824498E+02,2.536342E-02,9.627160E-02,4.076403E+02,5.342097E+02,2.103829E-02,5.234826E-02,4.074315E+02,9.011982E+02,2.102840E-02,8.830893E-02
14:40:00,2.025212E+02,2.584393E+02,1.045238E-02,2.532463E-02,1.074693E+03,1.868877E+03,5.546588E-02,1.831360E-01,2.910339E+02,6.142577E+02,1.502084E-02,6.019160E-02,5.768608E+02,9.501702E+02,2.977064E-02,9.311058E-02,2.928660E+02,3.298488E+02,1.511363E-02,3.232302E-02,5.272756E+01,1.237730E+02,2.721490E-03,1.212796E-02,4.751609E+02,9.586075E+02,2.452322E-02,9.393588E-02,5.822299E+02,8.604665E+02,3.004748E-02,8.432051E-02,9.074111E+01,1.421519E+02,4.683373E-03,1.392910E-02,4.888181E+02,9.825917E+02,2.522932E-02,9.628550E-02,4.066629E+02,5.312399E+02,2.098785E-02,5.205725E-02,4.057119E+02,8.932662E+02,2.093965E-02,8.753165E-02
14:50:00,2.018407E+02,2.579601E+02,1.041726E-02,2.527766E-02,1.071454E+03,1.849006E+03,5.529875E-02,1.811888E-01,2.899398E+02,6.292883E+02,1.496437E-02,6.166441E-02,5.759176E+02,9.561287E+02,2.972197E-02,9.369443E-02,2.924598E+02,3.341807E+02,1.509267E-02,3.274749E-02,5.237253E+01,1.233332E+02,2.703165E-03,1.208486E-02,4.738852E+02,9.696636E+02,2.445738E-02,9.501923E-02,5.813231E+02,8.687709E+02,3.000067E-02,8.513423E-02,9.032820E+01,1.419064E+02,4.662062E-03,1.390504E-02,4.862870E+02,9.824545E+02,2.509868E-02,9.627205E-02,4.057145E+02,5.281523E+02,2.093890E-02,5.175470E-02,4.040382E+02,8.842524E+02,2.085326E-02,8.664836E-02
15:00:00,2.011805E+02,2.573683E+02,1.038319E-02,2.521967E-02,1.068301E+03,1.827759E+03,5.513601E-02,1.791067E-01,2.888763E+02,6.437505E+02,1.490948E-02,6.308151E-02,5.750025E+02,9.608165E+02,2.967474E-02,9.415376E-02,2.920664E+02,3.381255E+02,1.507236E-02,3.313404E-02,5.202820E+01,1.228670E+02,2.685393E-03,1.203919E-02,4.726452E+02,9.792575E+02,2.439338E-02,9.595929E-02,5.804430E+02,8.756184E+02,2.995525E-02,8.580519E-02,8.992752E+01,1.416083E+02,4.641382E-03,1.387583E-02,4.838208E+02,9.820122E+02,2.497139E-02,9.622870E-02,4.047940E+02,5.249323E+02,2.089139E-02,5.143916E-02,4.024090E+02,8.742216E+02,2.076918E-02,8.566543E-02
15:10:00,2.005398E+02,2.566579E+02,1.035012E-02,2.515005E-02,1.065230E+03,1.805221E+03,5.497752E-02,1.768982E-01,2.878424E+02,6.575560E+02,1.485612E-02,6.443427E-02,5.741144E+02,9.642527E+02,2.962890E-02,9.449044E-02,2.916851E+02,3.417006E+02,1.505269E-02,3.348435E-02,5.169409E+01,1.223720E+02,2.668148E-03,1.199068E-02,4.714396E+02,9.873674E+02,2.433116E-02,9.675393E-02,5.795886E+02,8.809670E+02,2.991116E-02,8.632927E-02,8.953854E+01,1.412551E+02,4.621305E-03,1.384123E-02,4.814173E+02,9.812485E+02,2.484733E-02,9.615386E-02,4.039003E+02,5.215625E+02,2.084527E-02,5.110895E-02,4.008227E+02,8.632569E+02,2.068730E-02,8.459098E-02
15:20:00,1.999178E+02,2.559312E+02,1.031801E-02,2.507884E-02,1.062239E+03,1.781886E+03,5.482314E-02,1.746115E-01,2.868370E+02,6.704317E+02,1.480423E-02,6.569591E-02,5.732523E+02,9.663909E+02,2.958441E-02,9.469994E-02,2.913154E+02,3.449780E+02,1.503361E-02,3.380550E-02,5.136978E+01,1.218470E+02,2.651409E-03,1.193924E-02,4.702672E+02,9.937664E+02,2.427065E-02,9.738093E-02,5.787591E+02,8.847167E+02,2.986835E-02,8.669665E-02,8.916077E+01,1.408800E+02,4.601807E-03,1.380447E-02,4.790744E+02,9.803368E+02,2.472641E-02,9.606450E-02,4.030325E+02,5.182649E+02,2.080048E-02,5.078582E-02,3.992779E+02,8.514693E+02,2.060757E-02,8.343589E-02
15:30:00,1.993137E+02,2.551306E+02,1.028684E-02,2.500039E-02,1.059325E+03,1.757834E+03,5.467273E-02,1.722546E-01,2.858591E+02,6.824001E+02,1.475376E-02,6.686865E-02,5.724153E+02,9.673383E+02,2.954121E-02,9.479274E-02,2.909570E+02,3.479018E+02,1.501511E-02,3.409199E-02,5.105485E+01,1.212943E+02,2.635154E-03,1.188508E-02,4.691268E+02,9.986349E+02,2.421179E-02,9.785794E-02,5.779534E+02,8.869590E+02,2.982677E-02,8.691634E-02,8.879375E+01,1.404651E+02,4.582864E-03,1.376382E-02,4.767902E+02,9.791590E+02,2.460852E-02,9.594908E-02,4.021895E+02,5.149086E+02,2.075697E-02,5.045693E-02,3.977731E+02,8.390530E+02,2.052991E-02,8.221921E-02
15:40:00,1.987268E+02,2.542389E+02,1.025655E-02,2.491301E-02,1.056485E+03,1.733288E+03,5.452616E-02,1.698493E-01,2.849077E+02,6.934154E+02,1.470465E-02,6.794798E-02,5.716024E+02,9.671831E+02,2.949926E-02,9.477750E-02,2.906093E+02,3.504296E+02,1.499717E-02,3.433968E-02,5.074894E+01,1.207162E+02,2.619365E-03,1.182843E-02,4.680174E+02,1.002100E+03,2.415454E-02,9.819748E-02,5.771709E+02,8.877440E+02,2.978639E-02,8.699321E-02,8.843707E+01,1.400058E+02,4.564455E-03,1.371881E-02,4.745628E+02,9.776753E+02,2.449355E-02,9.580369E-02,4.013705E+02,5.114434E+02,2.071470E-02,5.011737E-02,3.963071E+02,8.262178E+02,2.045424E-02,8.096147E-02
15:50:00,1.981566E+02,2.532464E+02,1.022712E-02,2.481576E-02,1.053717E+03,1.708545E+03,5.438332E-02,1.674247E-01,2.839820E+02,7.034194E+02,1.465687E-02,6.892823E-02,5.708129E+02,9.660114E+02,2.945852E-02,9.466264E-02,2.902720E+02,3.525238E+02,1.497976E-02,3.454488E-02,5.045169E+01,1.201143E+02,2.604023E-03,1.176946E-02,4.669379E+02,1.004273E+03,2.409882E-02,9.841032E-02,5.764106E+02,8.871358E+02,2.974715E-02,8.693358E-02,8.809033E+01,1.394985E+02,4.546559E-03,1.366910E-02,4.723904E+02,9.758658E+02,2.438143E-02,9.562637E-02,4.005747E+02,5.078435E+02,2.067363E-02,4.976461E-02,3.948786E+02,8.132013E+02,2.038051E-02,7.968599E-02
16:00:00,1.976024E+02,2.521416E+02,1.019852E-02,2.470749E-02,1.051020E+03,1.683953E+03,5.424409E-02,1.650148E-01,2.830810E+02,7.123442E+02,1.461037E-02,6.980273E-02,5.700460E+02,9.639283E+02,2.941894E-02,9.445849E-02,2.899447E+02,3.541523E+02,1.496287E-02,3.470446E-02,5.016277E+01,1.194900E+02,2.589110E-03,1.170828E-02,4.658873E+02,1.005291E+03,2.404460E-02,9.851007E-02,5.756718E+02,8.852179E+02,2.970902E-02,8.674560E-02,8.775316E+01,1.389411E+02,4.529157E-03,1.361448E-02,4.702714E+02,9.737221E+02,2.427206E-02,9.541630E-02,3.998013E+02,5.040894E+02,2.063371E-02,4.939675E-02,3.934864E+02,8.002719E+02,2.030866E-02,7.841903E-02
16:10:00,1.970637E+02,2.509155E+02,1.017071E-02,2.458736E-02,1.048390E+03,1.659937E+03,5.410835E-02,1.626615E-01,2.822039E+02,7.201374E+02,1.456510E-02,7.056633E-02,5.693008E+02,9.610254E+02,2.938048E-02,9.417401E-02,2.896270E+02,3.552821E+02,1.494647E-02,3.481515E-02,4.988188E+01,1.188445E+02,2.574612E-03,1.164503E-02,4.648647E+02,1.005344E+03,2.399182E-02,9.851520E-02,5.749537E+02,8.821459E+02,2.967196E-02,8.644454E-02,8.742521E+01,1.383298E+02,4.512230E-03,1.355459E-02,4.682040E+02,9.712347E+02,2.416536E-02,9.517255E-02,3.990494E+02,5.001667E+02,2.059491E-02,4.901235E-02,3.921294E+02,7.877253E+02,2.023862E-02,7.718959E-02
16:20:00,1.965399E+02,2.496385E+02,1.014367E-02,2.446221E-02,1.045825E+03,1.636946E+03,5.397600E-02,1.604085E-01,2.813500E+02,7.267309E+02,1.452103E-02,7.121239E-02,5.685767E+02,9.574164E+02,2.934311E-02,9.382034E-02,2.893185E+02,3.559732E+02,1.493055E-02,3.488286E-02,4.960871E+01,1.181795E+02,2.560513E-03,1.157988E-02,4.638691E+02,1.004616E+03,2.394044E-02,9.844384E-02,5.742557E+02,8.781464E+02,2.963593E-02,8.605259E-02,8.710616E+01,1.376884E+02,4.495763E-03,1.349174E-02,4.661868E+02,9.685430E+02,2.406124E-02,9.490878E-02,3.983183E+02,4.961383E+02,2.055718E-02,4.861761E-02,3.908064E+02,7.758990E+02,2.017034E-02,7.603074E-02
16:30:00,1.960304E+02,2.484554E+02,1.011738E-02,2.434629E-02,1.043325E+03,1.615181E+03,5.384693E-02,1.582758E-01,2.805186E+02,7.320418E+02,1.447812E-02,7.173276E-02,5.678728E+02,9.531225E+02,2.930678E-02,9.339956E-02,2.890189E+02,3.563820E+02,1.491509E-02,3.492291E-02,4.934300E+01,1.174989E+02,2.546799E-03,1.151319E-02,4.628998E+02,1.003162E+03,2.389041E-02,9.830134E-02,5.735770E+02,8.735585E+02,2.960091E-02,8.560299E-02,8.679567E+01,1.370665E+02,4.479738E-03,1.343079E-02,4.642181E+02,9.659199E+02,2.395963E-02,9.465173E-02,3.976074E+02,4.921513E+02,2.052049E-02,4.822691E-02,3.895165E+02,7.649529E+02,2.010376E-02,7.495816E-02
16:40:00,1.955349E+02,2.474928E+02,1.009180E-02,2.425196E-02,1.040886E+03,1.594667E+03,5.372106E-02,1.562656E-01,2.797088E+02,7.360054E+02,1.443632E-02,7.212111E-02,5.671886E+02,9.480745E+02,2.927147E-02,9.290487E-02,2.887280E+02,3.566393E+02,1.490008E-02,3.494811E-02,4.908449E+01,1.168088E+02,2.533455E-03,1.144557E-02,4.619558E+02,1.000913E+03,2.384169E-02,9.808093E-02,5.729170E+02,8.685813E+02,2.956685E-02,8.511525E-02,8.649348E+01,1.365092E+02,4.464141E-03,1.337619E-02,4.622967E+02,9.636025E+02,2.386046E-02,9.442465E-02,3.969160E+02,4.883361E+02,2.048480E-02,4.785307E-02,3.882586E+02,7.549214E+02,2.003884E-02,7.397520E-02
16:50:00,1.950528E+02,2.468592E+02,1.006692E-02,2.418988E-02,1.038507E+03,1.575317E+03,5.359828E-02,1.543695E-01,2.789200E+02,7.385453E+02,1.439561E-02,7.236996E-02,5.665234E+02,9.421512E+02,2.923714E-02,9.232443E-02,2.884453E+02,3.568583E+02,1.488549E-02,3.496956E-02,4.883292E+01,1.161176E+02,2.520471E-03,1.137784E-02,4.610364E+02,9.977413E+02,2.379424E-02,9.777014E-02,5.722752E+02,8.631447E+02,2.953372E-02,8.458250E-02,8.619928E+01,1.360577E+02,4.448956E-03,1.333195E-02,4.604210E+02,9.617923E+02,2.376365E-02,9.424727E-02,3.962434E+02,4.848046E+02,2.045009E-02,4.750701E-02,3.870317E+02,7.457578E+02,1.997552E-02,7.307728E-02
17:00:00,1.945836E+02,2.465186E+02,1.004271E-02,2.415651E-02,1.036186E+03,1.556417E+03,5.347850E-02,1.525176E-01,2.781516E+02,7.392700E+02,1.435595E-02,7.244094E-02,5.658766E+02,9.346260E+02,2.920376E-02,9.158700E-02,2.881707E+02,3.568461E+02,1.487132E-02,3.496837E-02,4.858806E+01,1.154337E+02,2.507833E-03,1.131084E-02,4.601407E+02,9.929412E+02,2.374801E-02,9.729976E-02,5.716509E+02,8.562018E+02,2.950150E-02,8.390214E-02,8.591282E+01,1.357055E+02,4.434171E-03,1.329743E-02,4.585898E+02,9.604227E+02,2.366914E-02,9.411307E-02,3.955891E+02,4.814009E+02,2.041632E-02,4.717349E-02,3.858350E+02,7.371642E+02,1.991375E-02,7.223522E-02
17:10:00,1.941270E+02,2.466080E+02,1.001914E-02,2.416527E-02,1.033922E+03,1.537910E+03,5.336163E-02,1.507040E-01,2.774028E+02,7.383116E+02,1.431731E-02,7.234698E-02,5.652476E+02,9.255503E+02,2.917130E-02,9.069763E-02,2.879038E+02,3.568046E+02,1.485754E-02,3.496429E-02,4.834970E+01,1.147623E+02,2.495530E-03,1.124504E-02,4.592682E+02,9.865658E+02,2.370298E-02,9.667500E-02,5.710435E+02,8.477151E+02,2.947016E-02,8.307049E-02,8.563384E+01,1.355019E+02,4.419772E-03,1.327749E-02,4.568019E+02,9.597269E+02,2.357686E-02,9.404491E-02,3.949524E+02,4.783093E+02,2.038346E-02,4.687055E-02,3.846676E+02,7.290248E+02,1.985350E-02,7.143767E-02
17:20:00,1.936826E+02,2.471029E+02,9.996207E-03,2.421379E-02,1.031712E+03,1.519504E+03,5.324760E-02,1.489005E-01,2.766733E+02,7.356631E+02,1.427965E-02,7.208743E-02,5.646358E+02,9.147899E+02,2.913972E-02,8.964317E-02,2.876444E+02,3.567093E+02,1.484416E-02,3.495495E-02,4.811761E+01,1.141078E+02,2.483551E-03,1.118092E-02,4.584180E+02,9.784204E+02,2.365910E-02,9.587680E-02,5.704526E+02,8.374454E+02,2.943966E-02,8.206411E-02,8.536210E+01,1.354430E+02,4.405747E-03,1.327172E-02,4.550559E+02,9.596380E+02,2.348674E-02,9.403621E-02,3.943328E+02,4.755190E+02,2.035148E-02,4.659713E-02,3.835285E+02,7.210966E+02,1.979470E-02,7.066080E-02
17:30:00,1.932500E+02,2.478683E+02,9.973877E-03,2.428880E-02,1.029556E+03,1.501007E+03,5.313631E-02,1.470879E-01,2.759622E+02,7.312976E+02,1.424295E-02,7.165962E-02,5.640406E+02,9.022208E+02,2.910901E-02,8.841147E-02,2.873923E+02,3.563734E+02,1.483114E-02,3.492204E-02,4.789159E+01,1.134743E+02,2.471885E-03,1.111884E-02,4.575895E+02,9.683346E+02,2.361634E-02,9.488846E-02,5.698775E+02,8.249955E+02,2.940998E-02,8.084409E-02,8.509736E+01,1.354877E+02,4.392083E-03,1.327611E-02,4.533507E+02,9.598899E+02,2.339873E-02,9.406092E-02,3.937297E+02,4.728833E+02,2.032036E-02,4.633887E-02,3.824170E+02,7.132276E+02,1.973734E-02,6.988974E-02
17:40:00,1.928287E+02,2.487541E+02,9.952134E-03,2.437560E-02,1.027452E+03,1.482366E+03,5.302770E-02,1.452613E-01,2.752691E+02,7.251626E+02,1.420718E-02,7.105842E-02,5.634617E+02,8.877708E+02,2.907912E-02,8.699545E-02,2.871471E+02,3.555810E+02,1.481849E-02,3.484439E-02,4.767146E+01,1.128628E+02,2.460523E-03,1.105893E-02,4.567821E+02,9.561968E+02,2.357467E-02,9.369903E-02,5.693179E+02,8.106161E+02,2.938110E-02,7.943498E-02,8.483942E+01,1.355884E+02,4.378770E-03,1.328597E-02,4.516852E+02,9.601951E+02,2.331277E-02,9.409084E-02,3.931427E+02,4.702342E+02,2.029006E-02,4.607929E-02,3.813322E+02,7.053648E+02,1.968135E-02,6.911926E-02
17:50:00,1.924185E+02,2.495987E+02,9.930962E-03,2.445837E-02,1.025398E+03,1.463527E+03,5.292169E-02,1.434152E-01,2.745935E+02,7.172094E+02,1.417231E-02,7.027906E-02,5.628983E+02,8.713953E+02,2.905005E-02,8.539075E-02,2.869087E+02,3.540996E+02,1.480619E-02,3.469921E-02,4.745702E+01,1.122712E+02,2.449455E-03,1.100095E-02,4.559951E+02,9.419246E+02,2.353405E-02,9.230045E-02,5.687731E+02,7.946171E+02,2.935298E-02,7.786716E-02,8.458804E+01,1.356908E+02,4.365796E-03,1.329601E-02,4.500583E+02,9.602530E+02,2.322880E-02,9.409653E-02,3.925712E+02,4.673912E+02,2.026056E-02,4.580071E-02,3.802735E+02,6.974504E+02,1.962671E-02,6.834374E-02
18:00:00,1.920190E+02,2.503483E+02,9.910341E-03,2.453183E-02,1.023393E+03,1.445001E+03,5.281820E-02,1.415998E-01,2.739348E+02,7.076957E+02,1.413832E-02,6.934679E-02,5.623501E+02,8.534263E+02,2.902176E-02,8.362989E-02,2.866768E+02,3.519400E+02,1.479422E-02,3.448759E-02,4.724809E+01,1.116952E+02,2.438671E-03,1.094452E-02,4.552279E+02,9.259423E+02,2.349446E-02,9.073431E-02,5.682428E+02,7.780181E+02,2.932562E-02,7.624056E-02,8.434304E+01,1.357753E+02,4.353150E-03,1.330429E-02,4.484689E+02,9.599708E+02,2.314676E-02,9.406887E-02,3.920148E+02,4.643993E+02,2.023184E-02,4.550752E-02,3.792400E+02,6.896403E+02,1.957337E-02,6.757844E-02
18:10:00,2.004923E+02,2.507375E+02,1.034766E-02,2.456996E-02,1.069844E+03,1.426549E+03,5.521561E-02,1.397916E-01,2.838286E+02,6.963536E+02,1.464895E-02,6.823536E-02,5.898768E+02,8.334198E+02,3.044236E-02,8.166939E-02,3.014342E+02,3.486826E+02,1.555579E-02,3.416837E-02,4.704451E+01,1.111317E+02,2.428164E-03,1.088931E-02,4.763889E+02,9.078705E+02,2.458658E-02,8.896340E-02,5.970834E+02,7.606410E+02,3.081401E-02,7.453772E-02,8.710903E+01,1.357517E+02,4.495910E-03,1.330198E-02,4.622721E+02,9.588891E+02,2.385919E-02,9.396288E-02,4.100012E+02,4.609162E+02,2.116012E-02,4.516621E-02,3.935873E+02,6.818398E+02,2.031386E-02,6.681407E-02
18:20:00,2.089788E+02,2.505538E+02,1.078563E-02,2.455196E-02,1.116365E+03,1.408015E+03,5.761640E-02,1.379755E-01,2.937421E+02,6.830656E+02,1.516058E-02,6.693325E-02,6.174278E+02,8.117434E+02,3.186404E-02,7.954524E-02,3.162025E+02,3.439940E+02,1.631781E-02,3.370891E-02,4.684612E+01,1.105745E+02,2.417924E-03,1.083471E-02,4.975775E+02,8.875392E+02,2.568005E-02,8.697110E-02,6.259479E+02,7.422991E+02,3.230345E-02,7.274034E-02,8.988172E+01,1.355458E+02,4.639009E-03,1.328180E-02,4.761167E+02,9.566557E+02,2.457372E-02,9.374401E-02,4.280086E+02,4.566784E+02,2.208940E-02,4.475094E-02,4.079645E+02,6.739858E+02,2.105586E-02,6.604446E-02
18:30:00,2.174806E+02,2.493929E+02,1.122433E-02,2.443819E-02,1.162964E+03,1.389170E+03,6.002095E-02,1.361288E-01,3.036772E+02,6.672111E+02,1.567328E-02,6.537966E-02,6.450204E+02,7.876090E+02,3.328732E-02,7.718022E-02,3.309916E+02,3.371666E+02,1.708044E-02,3.303986E-02,4.665278E+01,1.100121E+02,2.407945E-03,1.077961E-02,5.188011E+02,8.641947E+02,2.677511E-02,8.468351E-02,6.548542E+02,7.220893E+02,3.379442E-02,7.075993E-02,9.266163E+01,1.350162E+02,4.782468E-03,1.322991E-02,4.900020E+02,9.525736E+02,2.529033E-02,9.334398E-02,4.460451E+02,4.512092E+02,2.301996E-02,4.421499E-02,4.223732E+02,6.659936E+02,2.179942E-02,6.526131E-02
18:40:00,2.259981E+02,2.472162E+02,1.166376E-02,2.422488E-02,1.209649E+03,1.370023E+03,6.242943E-02,1.342526E-01,3.136352E+02,6.492077E+02,1.618708E-02,6.361549E-02,6.726504E+02,7.613902E+02,3.471188E-02,7.461095E-02,3.457973E+02,3.282609E+02,1.784346E-02,3.216714E-02,4.646441E+01,1.094267E+02,2.398222E-03,1.072225E-02,5.400606E+02,8.383914E+02,2.787175E-02,8.215499E-02,6.837971E+02,6.998078E+02,3.528655E-02,6.857648E-02,9.544883E+01,1.341377E+02,4.926284E-03,1.314382E-02,5.039306E+02,9.466014E+02,2.600912E-02,9.275873E-02,4.641102E+02,4.444746E+02,2.395172E-02,4.355504E-02,4.368155E+02,6.578385E+02,2.254464E-02,6.446220E-02
