Time,ROOM_0F2955AD:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_0F2955AD:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_0F2955AD:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_0F2955AD:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_167A649D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_167A649D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_167A649D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_167A649D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_21ED5075:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_21ED5075:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_21ED5075:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_21ED5075:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_32F964D5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_32F964D5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_32F964D5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_32F964D5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4742F51F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4742F51F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4742F51F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4742F51F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4C2D24B9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4C2D24B9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4C2D24B9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4C2D24B9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4F9EE72E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4F9EE72E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4F9EE72E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4F9EE72E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_B1FA130A:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_B1FA130A:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_B1FA130A:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_B1FA130A:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_B33EAB3D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_B33EAB3D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_B33EAB3D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_B33EAB3D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_BE96053F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_BE96053F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_BE96053F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_BE96053F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_C1230868:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_C1230868:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_C1230868:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_C1230868:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_C466F578:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_C466F578:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_C466F578:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_C466F578:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D8482C34:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D8482C34:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D8482C34:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D8482C34:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
08:30:00,6.498775E+02,9.123923E+02,3.354056E-02,8.940668E-02,1.652744E+03,1.688999E+03,8.529917E-02,1.655130E-01,9.108596E+02,7.506100E+02,4.700644E-02,7.355659E-02,2.705321E+02,1.527836E+02,1.396188E-02,1.497150E-02,6.424764E+02,5.607174E+02,3.315858E-02,5.494626E-02,9.745634E+02,1.018613E+03,5.029825E-02,9.981764E-02,4.839414E+02,2.685275E+02,2.497493E-02,2.631480E-02,6.148928E+02,5.393531E+02,3.173494E-02,5.285281E-02,3.057946E+02,1.361579E+02,1.578089E-02,1.334283E-02,4.711850E+02,2.966934E+02,2.431741E-02,2.907443E-02,3.855185E+02,4.367417E+02,1.989749E-02,4.279641E-02,8.796537E+02,1.348473E+03,4.539978E-02,1.321394E-01,6.978787E+02,1.059651E+03,3.601893E-02,1.038360E-01
08:40:00,6.370902E+02,9.160214E+02,3.288065E-02,8.976266E-02,1.627639E+03,1.716911E+03,8.400375E-02,1.682478E-01,9.004796E+02,7.623013E+02,4.647073E-02,7.470282E-02,2.639208E+02,1.518981E+02,1.362067E-02,1.488472E-02,6.298132E+02,5.574478E+02,3.250508E-02,5.462579E-02,9.559530E+02,1.035597E+03,4.933789E-02,1.014818E-01,4.766603E+02,2.778064E+02,2.459916E-02,2.722407E-02,6.026573E+02,5.375031E+02,3.110351E-02,5.267143E-02,3.003720E+02,1.375824E+02,1.550103E-02,1.348244E-02,4.625349E+02,3.022071E+02,2.387099E-02,2.961466E-02,3.741219E+02,4.324918E+02,1.930934E-02,4.237989E-02,8.626297E+02,1.361426E+03,4.452126E-02,1.334090E-01,6.793106E+02,1.059352E+03,3.506071E-02,1.038066E-01
08:50:00,6.263600E+02,9.196735E+02,3.232688E-02,9.012061E-02,1.606472E+03,1.750753E+03,8.291146E-02,1.715640E-01,8.919368E+02,7.753661E+02,4.602982E-02,7.598329E-02,2.584193E+02,1.515050E+02,1.333672E-02,1.484622E-02,6.191880E+02,5.556055E+02,3.195672E-02,5.444525E-02,9.402942E+02,1.056086E+03,4.852980E-02,1.034894E-01,4.706376E+02,2.887540E+02,2.428832E-02,2.829690E-02,5.923940E+02,5.359303E+02,3.057382E-02,5.251727E-02,2.959004E+02,1.396534E+02,1.527024E-02,1.368540E-02,4.553297E+02,3.080550E+02,2.349912E-02,3.018768E-02,3.645484E+02,4.295314E+02,1.881525E-02,4.208978E-02,8.482891E+02,1.375129E+03,4.378117E-02,1.347519E-01,6.636575E+02,1.059100E+03,3.425288E-02,1.037819E-01
09:00:00,6.171418E+02,9.227690E+02,3.185112E-02,9.042398E-02,1.587998E+03,1.789162E+03,8.195806E-02,1.753279E-01,8.847067E+02,7.892227E+02,4.565666E-02,7.734126E-02,2.537802E+02,1.514757E+02,1.309729E-02,1.484336E-02,6.100603E+02,5.547556E+02,3.148563E-02,5.436199E-02,9.267438E+02,1.079276E+03,4.783047E-02,1.057619E-01,4.655527E+02,3.011485E+02,2.402587E-02,2.951155E-02,5.835842E+02,5.340927E+02,3.011914E-02,5.233719E-02,2.921631E+02,1.422840E+02,1.507735E-02,1.394321E-02,4.492085E+02,3.138844E+02,2.318319E-02,3.075892E-02,3.563528E+02,4.275240E+02,1.839227E-02,4.189310E-02,8.358926E+02,1.388695E+03,4.314139E-02,1.360812E-01,6.501707E+02,1.058086E+03,3.355683E-02,1.036826E-01
09:10:00,6.091211E+02,9.250190E+02,3.143715E-02,9.064446E-02,1.571610E+03,1.831384E+03,8.111224E-02,1.794655E-01,8.784946E+02,8.035333E+02,4.533604E-02,7.874365E-02,2.498386E+02,1.516766E+02,1.289386E-02,1.486305E-02,6.021186E+02,5.546465E+02,3.107574E-02,5.435134E-02,9.148484E+02,1.104681E+03,4.721655E-02,1.082515E-01,4.612099E+02,3.153124E+02,2.380174E-02,3.089958E-02,5.759265E+02,5.323803E+02,2.972391E-02,5.216939E-02,2.890144E+02,1.450106E+02,1.491485E-02,1.421042E-02,4.439499E+02,3.207586E+02,2.291178E-02,3.143255E-02,3.492596E+02,4.262990E+02,1.802618E-02,4.177309E-02,8.250333E+02,1.401688E+03,4.258092E-02,1.373545E-01,6.384130E+02,1.056542E+03,3.295000E-02,1.035313E-01
09:20:00,6.020620E+02,9.262427E+02,3.107282E-02,9.076434E-02,1.556824E+03,1.876839E+03,8.034917E-02,1.839199E-01,8.730462E+02,8.180175E+02,4.505485E-02,8.016304E-02,2.464647E+02,1.520090E+02,1.271972E-02,1.489563E-02,5.951292E+02,5.551194E+02,3.071501E-02,5.439771E-02,9.042437E+02,1.131965E+03,4.666923E-02,1.109251E-01,4.574612E+02,3.311939E+02,2.360826E-02,3.245591E-02,5.691944E+02,5.309406E+02,2.937645E-02,5.202831E-02,2.863408E+02,1.475594E+02,1.477686E-02,1.446019E-02,4.393853E+02,3.291627E+02,2.267619E-02,3.225610E-02,3.430559E+02,4.257309E+02,1.770599E-02,4.171744E-02,8.154097E+02,1.413764E+03,4.208423E-02,1.385378E-01,6.280518E+02,1.054516E+03,3.241524E-02,1.033327E-01
09:30:00,5.957622E+02,9.262544E+02,3.074767E-02,9.076546E-02,1.543375E+03,1.924018E+03,7.965503E-02,1.885431E-01,8.682385E+02,8.325518E+02,4.480673E-02,8.158731E-02,2.435549E+02,1.524412E+02,1.256954E-02,1.493799E-02,5.888918E+02,5.563297E+02,3.039308E-02,5.451633E-02,8.947090E+02,1.159706E+03,4.617712E-02,1.136435E-01,4.541718E+02,3.483783E+02,2.343850E-02,3.413991E-02,5.631930E+02,5.300559E+02,2.906671E-02,5.194162E-02,2.840524E+02,1.498118E+02,1.465876E-02,1.468090E-02,4.353838E+02,3.390001E+02,2.246967E-02,3.322012E-02,3.375752E+02,4.258175E+02,1.742311E-02,4.172595E-02,8.067662E+02,1.424241E+03,4.163812E-02,1.395644E-01,6.188293E+02,1.051899E+03,3.193925E-02,1.030762E-01
09:40:00,5.901068E+02,9.250042E+02,3.045578E-02,9.064293E-02,1.531036E+03,1.969979E+03,7.901819E-02,1.930471E-01,8.639530E+02,8.468559E+02,4.458555E-02,8.298901E-02,2.410278E+02,1.529054E+02,1.243912E-02,1.498348E-02,5.832928E+02,5.580294E+02,3.010410E-02,5.468290E-02,8.860606E+02,1.184908E+03,4.573076E-02,1.161132E-01,4.512743E+02,3.664377E+02,2.328896E-02,3.590966E-02,5.578121E+02,5.296573E+02,2.878898E-02,5.190257E-02,2.820660E+02,1.515818E+02,1.455624E-02,1.485434E-02,4.318285E+02,3.500551E+02,2.228618E-02,3.430345E-02,3.326838E+02,4.264139E+02,1.717065E-02,4.178441E-02,7.989577E+02,1.433033E+03,4.123511E-02,1.404258E-01,6.105371E+02,1.048760E+03,3.151127E-02,1.027686E-01
09:50:00,5.849850E+02,9.224314E+02,3.019143E-02,9.039078E-02,1.519617E+03,2.013054E+03,7.842886E-02,1.972680E-01,8.600926E+02,8.606893E+02,4.438631E-02,8.434459E-02,2.388069E+02,1.533387E+02,1.232449E-02,1.502594E-02,5.782221E+02,5.600781E+02,2.984239E-02,5.488368E-02,8.781442E+02,1.205985E+03,4.532218E-02,1.181784E-01,4.486992E+02,3.847923E+02,2.315605E-02,3.770831E-02,5.529444E+02,5.297241E+02,2.853775E-02,5.190913E-02,2.803375E+02,1.527236E+02,1.446703E-02,1.496622E-02,4.286537E+02,3.619224E+02,2.212232E-02,3.546639E-02,3.282839E+02,4.274096E+02,1.694356E-02,4.188200E-02,7.918435E+02,1.439938E+03,4.086793E-02,1.411024E-01,6.030272E+02,1.045109E+03,3.112366E-02,1.024108E-01
10:00:00,5.803061E+02,9.184596E+02,2.994994E-02,9.000155E-02,1.508968E+03,2.051985E+03,7.787924E-02,2.010829E-01,8.565808E+02,8.738490E+02,4.420507E-02,8.563414E-02,2.368469E+02,1.537084E+02,1.222334E-02,1.506216E-02,5.735900E+02,5.623581E+02,2.960332E-02,5.510711E-02,8.708364E+02,1.221804E+03,4.494501E-02,1.197285E-01,4.463894E+02,4.027303E+02,2.303684E-02,3.946610E-02,5.485029E+02,5.302811E+02,2.830852E-02,5.196373E-02,2.788217E+02,1.531284E+02,1.438880E-02,1.500586E-02,4.257944E+02,3.740392E+02,2.197475E-02,3.665377E-02,3.242911E+02,4.287041E+02,1.673748E-02,4.200885E-02,7.853085E+02,1.444759E+03,4.053064E-02,1.415748E-01,5.961688E+02,1.040935E+03,3.076968E-02,1.020018E-01
10:10:00,5.759984E+02,9.130566E+02,2.972762E-02,8.947207E-02,1.498971E+03,2.085729E+03,7.736328E-02,2.043893E-01,8.533578E+02,8.860959E+02,4.403874E-02,8.683423E-02,2.351043E+02,1.540214E+02,1.213340E-02,1.509284E-02,5.693255E+02,5.647904E+02,2.938322E-02,5.534547E-02,8.640404E+02,1.231525E+03,4.459425E-02,1.206809E-01,4.442996E+02,4.192066E+02,2.292899E-02,4.108064E-02,5.444183E+02,5.310006E+02,2.809770E-02,5.203425E-02,2.774814E+02,1.531797E+02,1.431963E-02,1.501087E-02,4.231978E+02,3.851729E+02,2.184074E-02,3.774479E-02,3.206378E+02,4.301889E+02,1.654892E-02,4.215435E-02,7.792620E+02,1.447272E+03,4.021857E-02,1.418210E-01,5.898574E+02,1.035894E+03,3.044393E-02,1.015078E-01
10:20:00,5.720047E+02,9.061667E+02,2.952149E-02,8.879689E-02,1.489534E+03,2.113271E+03,7.687620E-02,2.070881E-01,8.503766E+02,8.972331E+02,4.388488E-02,8.792558E-02,2.335432E+02,1.542863E+02,1.205283E-02,1.511879E-02,5.653717E+02,5.672952E+02,2.917916E-02,5.559092E-02,8.576793E+02,1.234326E+03,4.426594E-02,1.209551E-01,4.423936E+02,4.333734E+02,2.283062E-02,4.246883E-02,5.406352E+02,5.317208E+02,2.790245E-02,5.210482E-02,2.762865E+02,1.530715E+02,1.425796E-02,1.500025E-02,4.208218E+02,3.942609E+02,2.171811E-02,3.863532E-02,3.172699E+02,4.317718E+02,1.637509E-02,4.230947E-02,7.736311E+02,1.447256E+03,3.992794E-02,1.418194E-01,5.840091E+02,1.029779E+03,3.014208E-02,1.009086E-01
10:30:00,5.682787E+02,8.977857E+02,2.932918E-02,8.797559E-02,1.480583E+03,2.134723E+03,7.641422E-02,2.091900E-01,8.476000E+02,9.069743E+02,4.374158E-02,8.888011E-02,2.321342E+02,1.544592E+02,1.198011E-02,1.513573E-02,5.616828E+02,5.695323E+02,2.898876E-02,5.581013E-02,8.516919E+02,1.230595E+03,4.395692E-02,1.205893E-01,4.406423E+02,4.448745E+02,2.274024E-02,4.359577E-02,5.371092E+02,5.321263E+02,2.772047E-02,5.214457E-02,2.752128E+02,1.528470E+02,1.420255E-02,1.497824E-02,4.186320E+02,4.006113E+02,2.160509E-02,3.925755E-02,3.141438E+02,4.332729E+02,1.621375E-02,4.245657E-02,7.683569E+02,1.444927E+03,3.965573E-02,1.415911E-01,5.785562E+02,1.022536E+03,2.986064E-02,1.001989E-01
10:40:00,5.647780E+02,8.878282E+02,2.914851E-02,8.699981E-02,1.472046E+03,2.151720E+03,7.597362E-02,2.108553E-01,8.449960E+02,9.152259E+02,4.360719E-02,8.968866E-02,2.308517E+02,1.545447E+02,1.191391E-02,1.514411E-02,5.582168E+02,5.716018E+02,2.880988E-02,5.601293E-02,8.460200E+02,1.222387E+03,4.366418E-02,1.197848E-01,4.390205E+02,4.534531E+02,2.265653E-02,4.443632E-02,5.337994E+02,5.322634E+02,2.754964E-02,5.215800E-02,2.742395E+02,1.526246E+02,1.415232E-02,1.495644E-02,4.165983E+02,4.037855E+02,2.150013E-02,3.956851E-02,3.112192E+02,4.346828E+02,1.606280E-02,4.259472E-02,7.633845E+02,1.439952E+03,3.939909E-02,1.411035E-01,5.734347E+02,1.013969E+03,2.959630E-02,9.935938E-02
10:50:00,5.614734E+02,8.762777E+02,2.897795E-02,8.586793E-02,1.463879E+03,2.164777E+03,7.555212E-02,2.121346E-01,8.425414E+02,9.219257E+02,4.348052E-02,9.034515E-02,2.296762E+02,1.545525E+02,1.185325E-02,1.514487E-02,5.549447E+02,5.735245E+02,2.864100E-02,5.620133E-02,8.406256E+02,1.210484E+03,4.338576E-02,1.186183E-01,4.375094E+02,4.590510E+02,2.257855E-02,4.498476E-02,5.306774E+02,5.321398E+02,2.738851E-02,5.214588E-02,2.733507E+02,1.524906E+02,1.410645E-02,1.494331E-02,4.146987E+02,4.036488E+02,2.140209E-02,3.955503E-02,3.084687E+02,4.359798E+02,1.592083E-02,4.272181E-02,7.586766E+02,1.432196E+03,3.915611E-02,1.403434E-01,5.686019E+02,1.003978E+03,2.934687E-02,9.838029E-02
11:00:00,5.583422E+02,8.632048E+02,2.881635E-02,8.458687E-02,1.456048E+03,2.174163E+03,7.514795E-02,2.130541E-01,8.402184E+02,9.270340E+02,4.336063E-02,9.084567E-02,2.285924E+02,1.544704E+02,1.179731E-02,1.513682E-02,5.518438E+02,5.753216E+02,2.848096E-02,5.637742E-02,8.354795E+02,1.195360E+03,4.312016E-02,1.171361E-01,4.360946E+02,4.617818E+02,2.250553E-02,4.525226E-02,5.277213E+02,5.317266E+02,2.723594E-02,5.210538E-02,2.725338E+02,1.527617E+02,1.406429E-02,1.496988E-02,4.129159E+02,4.002923E+02,2.131008E-02,3.922601E-02,3.058706E+02,4.371515E+02,1.578674E-02,4.283663E-02,7.542045E+02,1.421685E+03,3.892529E-02,1.393134E-01,5.640242E+02,9.925332E+02,2.911060E-02,9.725881E-02
11:10:00,5.553649E+02,8.487371E+02,2.866268E-02,8.316914E-02,1.448523E+03,2.179971E+03,7.475956E-02,2.136231E-01,8.380120E+02,9.305549E+02,4.324676E-02,9.119064E-02,2.275873E+02,1.544330E+02,1.174544E-02,1.513316E-02,5.488951E+02,5.769523E+02,2.832877E-02,5.653721E-02,8.305564E+02,1.177345E+03,4.286607E-02,1.153707E-01,4.347637E+02,4.620098E+02,2.243684E-02,4.527450E-02,5.249124E+02,5.310442E+02,2.709097E-02,5.203851E-02,2.717784E+02,1.536503E+02,1.402530E-02,1.505697E-02,4.112354E+02,3.940623E+02,2.122335E-02,3.861542E-02,3.034069E+02,4.381657E+02,1.565958E-02,4.293600E-02,7.499430E+02,1.408566E+03,3.870535E-02,1.380278E-01,5.596730E+02,9.797466E+02,2.888602E-02,9.600582E-02
11:20:00,5.525254E+02,8.331518E+02,2.851613E-02,8.164190E-02,1.441278E+03,2.182588E+03,7.438563E-02,2.138795E-01,8.359101E+02,9.326155E+02,4.313829E-02,9.139252E-02,2.266504E+02,1.548661E+02,1.169708E-02,1.517560E-02,5.460824E+02,5.784212E+02,2.818360E-02,5.668115E-02,8.258353E+02,1.157019E+03,4.262240E-02,1.133788E-01,4.335067E+02,4.602889E+02,2.237197E-02,4.510578E-02,5.222350E+02,5.301179E+02,2.695279E-02,5.194773E-02,2.710759E+02,1.554266E+02,1.398905E-02,1.523105E-02,4.096453E+02,3.855231E+02,2.114128E-02,3.777857E-02,3.010624E+02,4.390095E+02,1.553858E-02,4.301868E-02,7.458714E+02,1.393238E+03,3.849521E-02,1.365258E-01,5.555243E+02,9.658217E+02,2.867190E-02,9.464130E-02
11:30:00,5.498104E+02,8.168721E+02,2.837601E-02,8.004660E-02,1.434292E+03,2.182586E+03,7.402508E-02,2.138791E-01,8.339027E+02,9.334387E+02,4.303468E-02,9.147313E-02,2.257728E+02,1.561741E+02,1.165179E-02,1.530378E-02,5.433926E+02,5.797367E+02,2.804478E-02,5.681004E-02,8.212986E+02,1.135167E+03,4.238825E-02,1.112375E-01,4.323155E+02,4.571127E+02,2.231050E-02,4.479447E-02,5.196762E+02,5.289625E+02,2.682072E-02,5.183450E-02,2.704194E+02,1.583560E+02,1.395516E-02,1.551813E-02,4.081356E+02,3.754588E+02,2.106337E-02,3.679228E-02,2.988247E+02,4.396803E+02,1.542308E-02,4.308440E-02,7.419719E+02,1.376324E+03,3.829395E-02,1.348682E-01,5.515580E+02,9.510847E+02,2.846718E-02,9.319719E-02
